Unnamed: 0,gameId,matchId,gameVersion,gameDuration,teamVictory,team_100_gold,team_200_gold,Player_id,Player_1_ban,Player_1_pick,Player_1_ban_turn,Player_1_role,Player_1_team,Player_1_victory,Player_1_position,Player_1_time_game,Player_1_gold,Player_1_xp,Player_1_dmg_dealt,Player_1_dmg_taken,Player_1_time_ccing,Player_2_ban,Player_2_pick,Player_2_ban_turn,Player_2_role,Player_2_team,Player_2_victory,Player_2_position,Player_2_time_game,Player_2_gold,Player_2_xp,Player_2_dmg_dealt,Player_2_dmg_taken,Player_2_time_ccing,Player_3_ban,Player_3_pick,Player_3_ban_turn,Player_3_role,Player_3_team,Player_3_victory,Player_3_position,Player_3_time_game,Player_3_gold,Player_3_xp,Player_3_dmg_dealt,Player_3_dmg_taken,Player_3_time_ccing,Player_4_ban,Player_4_pick,Player_4_ban_turn,Player_4_role,Player_4_team,Player_4_victory,Player_4_position,Player_4_time_game,Player_4_gold,Player_4_xp,Player_4_dmg_dealt,Player_4_dmg_taken,Player_4_time_ccing,Player_5_ban,Player_5_pick,Player_5_ban_turn,Player_5_role,Player_5_team,Player_5_victory,Player_5_position,Player_5_time_game,Player_5_gold,Player_5_xp,Player_5_dmg_dealt,Player_5_dmg_taken,Player_5_time_ccing,Player_6_ban,Player_6_pick,Player_6_ban_turn,Player_6_role,Player_6_team,Player_6_victory,Player_6_position,Player_6_time_game,Player_6_gold,Player_6_xp,Player_6_dmg_dealt,Player_6_dmg_taken,Player_6_time_ccing,Player_7_ban,Player_7_pick,Player_7_ban_turn,Player_7_role,Player_7_team,Player_7_victory,Player_7_position,Player_7_time_game,Player_7_gold,Player_7_xp,Player_7_dmg_dealt,Player_7_dmg_taken,Player_7_time_ccing,Player_8_ban,Player_8_pick,Player_8_ban_turn,Player_8_role,Player_8_team,Player_8_victory,Player_8_position,Player_8_time_game,Player_8_gold,Player_8_xp,Player_8_dmg_dealt,Player_8_dmg_taken,Player_8_time_ccing,Player_9_ban,Player_9_pick,Player_9_ban_turn,Player_9_role,Player_9_team,Player_9_victory,Player_9_position,Player_9_time_game,Player_9_gold,Player_9_xp,Player_9_dmg_dealt,Player_9_dmg_taken,Player_9_time_ccing,Player_10_ban,Player_10_pick,Player_10_ban_turn,Player_10_role,Player_10_team,Player_10_victory,Player_10_position,Player_10_time_game,Player_10_gold,Player_10_xp,Player_10_dmg_dealt,Player_10_dmg_taken,Player_10_time_ccing
0,6013005496,KR_6013005496,12.12.450.4196,1213,200,38736,49501,10,-1,79,1,DUO,100,0,TOP,1213,7851,9699,15650,19568,36,888,48,2,NONE,100,0,JUNGLE,1213,7372,6437,8129,23085,19,76,517,3,DUO,100,0,MIDDLE,1213,7876,8397,9691,20078,19,246,429,4,CARRY,100,0,BOTTOM,1213,10318,8017,10468,14045,8,221,89,5,SUPPORT,100,0,UTILITY,1213,5319,5150,3502,16427,33,24,157,6,SOLO,200,1,TOP,1213,10444,11633,16320,12994,17,-1,68,7,NONE,200,1,JUNGLE,1213,11296,9452,22503,16270,15,25,516,8,SOLO,200,1,MIDDLE,1213,7013,9887,7942,15434,21,111,96,9,CARRY,200,1,BOTTOM,1213,13291,9836,20839,9198,9,76,555,10,SUPPORT,200,1,UTILITY,1213,7457,7114,7301,10725,21
0,5996714156,KR_5996714156,12.12.450.4196,2052,200,67345,74477,10,53,150,1,SOLO,100,0,TOP,2052,16249,20170,28432,40768,38,103,104,2,NONE,100,0,JUNGLE,2052,13559,14728,20915,30097,29,350,7,3,SOLO,100,0,MIDDLE,2052,13616,15047,26585,29986,15,111,81,4,CARRY,100,0,BOTTOM,2052,15499,16512,32914,33386,5,39,143,5,SUPPORT,100,0,UTILITY,2052,8422,10785,18635,26461,41,-1,887,6,SOLO,200,1,TOP,2052,14085,19934,15408,34048,6,111,5,7,NONE,200,1,JUNGLE,2052,13112,15691,22826,47097,27,200,4,8,SOLO,200,1,MIDDLE,2052,14205,17081,19265,26042,44,103,51,9,CARRY,200,1,BOTTOM,2052,20734,19678,57729,32937,25,24,22,10,SUPPORT,200,1,UTILITY,2052,12341,15187,18422,20097,68
0,398774686,RU_398774686,12.12.450.4196,1249,200,37750,52173,10,777,24,1,SOLO,100,0,TOP,1249,7589,9088,6594,14076,5,234,19,2,NONE,100,0,JUNGLE,1249,6690,6991,6334,20999,15,350,517,3,SOLO,100,0,MIDDLE,1249,7242,9038,10768,19192,9,238,29,4,CARRY,100,0,BOTTOM,1249,9691,8019,14941,14718,7,6,412,5,SUPPORT,100,0,UTILITY,1249,6538,6363,4152,15659,32,55,157,6,SOLO,200,1,TOP,1249,11987,12217,17529,13789,20,28,203,7,NONE,200,1,JUNGLE,1249,10535,11395,14367,18429,9,117,45,8,SOLO,200,1,MIDDLE,1249,11855,11810,18091,11471,18,62,221,9,NONE,200,1,BOTTOM,1249,9990,10379,12951,9475,2,119,235,10,SOLO,200,1,UTILITY,1249,7806,7578,7160,6562,12
0,1311906419,TR1_1311906419,12.12.450.4196,1872,100,65602,61532,10,84,79,1,SOLO,100,1,TOP,1872,13572,16706,23964,20926,37,117,131,2,NONE,100,1,JUNGLE,1872,11492,14605,15516,26917,8,62,157,3,SOLO,100,1,MIDDLE,1872,12279,16502,9525,25705,18,200,235,4,SUPPORT,100,1,UTILITY,1872,13977,14536,24681,24632,27,12,21,5,CARRY,100,1,BOTTOM,1872,14282,16340,27595,21672,20,107,266,6,SOLO,200,0,TOP,1872,12498,17178,21725,36604,18,55,81,7,CARRY,200,0,BOTTOM,1872,12026,12417,19650,20370,8,350,99,8,SUPPORT,200,0,UTILITY,1872,8260,10503,8485,18275,35,154,112,9,SOLO,200,0,MIDDLE,1872,15618,18728,22284,18889,17,200,104,10,NONE,200,0,JUNGLE,1872,13130,15518,14108,26502,26
0,4359243691,NA1_4359243691,12.12.450.4196,1418,200,43664,56891,10,147,14,1,SOLO,100,0,TOP,1418,8242,10638,11937,24528,21,350,200,2,NONE,100,0,JUNGLE,1418,9601,9568,15388,25943,15,119,103,3,CARRY,100,0,MIDDLE,1418,9665,10228,16267,21555,17,-1,81,4,SOLO,100,0,BOTTOM,1418,9845,10119,17398,14315,3,55,518,5,SUPPORT,100,0,UTILITY,1418,6311,7422,9109,16018,27,268,92,6,NONE,200,1,TOP,1418,12051,14215,15183,19757,31,157,62,7,NONE,200,1,JUNGLE,1418,12316,12386,18839,30225,20,41,84,8,SOLO,200,1,MIDDLE,1418,12928,12806,28666,22584,4,50,29,9,CARRY,200,1,BOTTOM,1418,10134,10950,14634,14960,8,221,117,10,SUPPORT,200,1,UTILITY,1418,9462,11094,9030,10239,28
0,6001311210,KR_6001311210,12.12.450.4196,1674,200,55786,61005,10,55,2,1,SOLO,100,0,TOP,1674,14111,14207,28794,36966,20,111,876,2,NONE,100,0,JUNGLE,1674,11350,12897,31620,34667,23,429,777,3,SOLO,100,0,MIDDLE,1674,10319,12621,11365,25519,8,76,81,4,CARRY,100,0,BOTTOM,1674,10712,11161,19090,18965,0,163,267,5,SUPPORT,100,0,UTILITY,1674,9294,10102,10517,15655,29,43,14,6,DUO,200,1,TOP,1674,9508,13173,18284,33916,45,420,64,7,NONE,200,1,JUNGLE,1674,13161,15399,23186,32252,17,163,268,8,DUO,200,1,MIDDLE,1674,11232,14116,21049,18987,10,221,29,9,CARRY,200,1,BOTTOM,1674,17249,16277,35236,26643,12,7,888,10,SUPPORT,200,1,UTILITY,1674,9855,11418,11959,17024,31
0,2548367379,BR1_2548367379,12.12.450.4196,1723,100,58862,52689,10,48,106,1,NONE,100,1,TOP,1723,9598,13191,13366,28510,19,350,33,2,NONE,100,1,JUNGLE,1723,10185,12051,18360,32820,49,200,236,3,DUO,100,1,MIDDLE,1723,15279,14809,41943,25623,5,114,29,4,DUO,100,1,BOTTOM,1723,14957,13772,29273,21657,17,246,40,5,SUPPORT,100,1,UTILITY,1723,8843,10759,7116,15409,65,62,150,6,SOLO,200,0,TOP,1723,14521,16538,34458,28353,40,200,245,7,NONE,200,0,JUNGLE,1723,11610,11988,18793,33509,20,350,360,8,SOLO,200,0,MIDDLE,1723,8776,11384,17594,27485,4,267,67,9,CARRY,200,0,BOTTOM,1723,10754,9695,23529,27396,13,24,888,10,SUPPORT,200,0,UTILITY,1723,7028,8996,10111,17756,30
0,5950389930,EUW1_5950389930,12.12.450.4196,1884,100,62323,59485,10,350,62,1,SOLO,100,1,TOP,1884,12610,15995,17872,25059,13,111,121,2,NONE,100,1,JUNGLE,1884,13572,16012,25363,49896,18,117,42,3,SOLO,100,1,MIDDLE,1884,13852,15541,41854,25818,2,147,67,4,CARRY,100,1,BOTTOM,1884,13735,14675,25189,24593,13,17,22,5,SUPPORT,100,1,UTILITY,1884,8554,12788,14979,15041,67,119,79,6,SOLO,200,0,TOP,1884,11538,14376,17248,28915,31,200,77,7,NONE,200,0,JUNGLE,1884,12694,13942,19069,33616,34,91,777,8,SOLO,200,0,MIDDLE,1884,13601,15706,29908,39051,25,429,81,9,CARRY,200,0,BOTTOM,1884,12486,13818,23072,19216,5,114,888,10,SUPPORT,200,0,UTILITY,1884,9166,11878,17909,32595,23
0,1310148401,TR1_1310148401,12.12.450.4196,1691,200,50620,62918,10,122,875,1,SOLO,100,0,TOP,1691,9237,12589,9221,32346,15,119,20,2,NONE,100,0,JUNGLE,1691,9827,12431,13051,42296,46,28,1,3,SOLO,100,0,MIDDLE,1691,8842,12110,15735,24991,30,200,29,4,CARRY,100,0,BOTTOM,1691,13937,13190,29775,22505,15,235,555,5,SUPPORT,100,0,UTILITY,1691,8777,9311,9451,23837,20,238,777,6,NONE,200,1,TOP,1691,15081,18627,37732,23630,32,56,11,7,NONE,200,1,JUNGLE,1691,12529,14023,18329,27050,0,33,99,8,SOLO,200,1,MIDDLE,1691,12071,15075,34182,20860,78,55,429,9,CARRY,200,1,BOTTOM,1691,13145,11629,23108,22225,14,157,12,10,SUPPORT,200,1,UTILITY,1691,10092,12405,9948,21957,67
0,5965308634,EUW1_5965308634,12.12.450.4196,2277,100,80646,77575,10,429,164,1,NONE,100,1,TOP,2277,14980,16555,23167,48802,18,24,131,2,NONE,100,1,JUNGLE,2277,16804,20118,29629,39530,14,40,517,3,SOLO,100,1,MIDDLE,2277,15067,20101,31626,41178,35,27,21,4,CARRY,100,1,BOTTOM,2277,19256,19747,49459,37299,25,350,235,5,SUPPORT,100,1,UTILITY,2277,14539,17520,22594,28547,39,117,150,6,DUO,200,0,TOP,2277,19639,21154,47459,49591,46,28,107,7,NONE,200,0,JUNGLE,2277,17029,17321,37637,44113,20,777,112,8,SOLO,200,0,MIDDLE,2277,14963,19537,30176,23404,27,114,81,9,DUO,200,0,BOTTOM,2277,16112,18189,33634,34160,6,119,43,10,SOLO,200,0,UTILITY,2277,9832,14095,12026,30894,32
0,1195434373,LA2_1195434373,12.12.450.4196,2319,100,80132,72890,10,41,106,1,DUO,100,1,TOP,2319,14140,18384,29014,41480,30,157,203,2,NONE,100,1,JUNGLE,2319,16012,19369,39004,36652,18,236,50,3,DUO,100,1,MIDDLE,2319,19044,23771,50831,41384,87,122,143,4,SOLO,100,1,UTILITY,2319,11893,15923,17205,29169,61,62,18,5,SOLO,100,1,BOTTOM,2319,19043,25192,39855,23095,12,69,14,6,SOLO,200,0,TOP,2319,16618,19485,35354,68365,52,25,131,7,NONE,200,0,JUNGLE,2319,17139,19596,33184,42134,17,39,238,8,SOLO,200,0,MIDDLE,2319,14484,19125,27940,29940,10,111,202,9,CARRY,200,0,BOTTOM,2319,15361,17991,24557,25964,41,11,12,10,SUPPORT,200,0,UTILITY,2319,9288,14030,13521,38122,68
0,6003489687,KR_6003489687,12.12.450.4196,1811,100,62766,54363,10,221,164,1,NONE,100,1,TOP,1811,16289,16955,40481,28987,33,163,62,2,SOLO,100,1,JUNGLE,1811,14334,15319,17811,34445,14,7,103,3,SOLO,100,1,MIDDLE,1811,11706,15774,17836,18676,19,107,235,4,SUPPORT,100,1,UTILITY,1811,10378,12914,18961,15329,36,81,223,5,CARRY,100,1,BOTTOM,1811,10059,12289,11122,29458,26,711,266,6,DUO,200,0,TOP,1811,9005,12898,12551,35736,14,41,113,7,NONE,200,0,JUNGLE,1811,10652,12117,11328,31742,31,111,55,8,DUO,200,0,MIDDLE,1811,12564,12943,19925,24832,0,163,429,9,CARRY,200,0,BOTTOM,1811,11935,12615,18947,20857,20,555,143,10,SUPPORT,200,0,UTILITY,1811,10207,9419,30698,15199,61
0,5947777754,EUW1_5947777754,12.12.450.4196,1344,100,47115,36189,10,23,67,1,SOLO,100,1,TOP,1344,10722,11796,12626,8562,0,29,254,2,NONE,100,1,JUNGLE,1344,8653,11049,6980,10299,14,114,268,3,SOLO,100,1,MIDDLE,1344,10965,13589,13976,8222,10,555,147,4,CARRY,100,1,BOTTOM,1344,10504,10569,10595,5308,17,157,526,5,SUPPORT,100,1,UTILITY,1344,6271,8321,3946,7816,19,41,92,6,SOLO,200,0,TOP,1344,9374,12385,6761,14765,7,350,62,7,NONE,200,0,JUNGLE,1344,6440,8891,3562,17324,9,29,4,8,SOLO,200,0,MIDDLE,1344,8190,10147,5409,14499,13,246,221,9,CARRY,200,0,BOTTOM,1344,7367,8488,7210,10564,3,106,117,10,SUPPORT,200,0,UTILITY,1344,4818,5557,3322,7788,16
0,4359391535,NA1_4359391535,12.12.450.4196,1188,100,40690,28830,10,16,67,1,SUPPORT,100,1,JUNGLE,1188,10392,9201,8315,14136,8,235,420,2,SUPPORT,100,1,TOP,1188,8769,10704,16976,19751,2,147,105,3,SUPPORT,100,1,MIDDLE,1188,8520,9217,11461,10518,8,887,96,4,SUPPORT,100,1,BOTTOM,1188,7096,6189,13635,9148,4,29,117,5,SUPPORT,100,1,UTILITY,1188,5913,6913,2033,6752,13,17,113,6,SUPPORT,200,0,TOP,1188,6293,9361,8080,23955,16,235,154,7,SUPPORT,200,0,JUNGLE,1188,5555,6572,2901,14619,13,84,157,8,SUPPORT,200,0,MIDDLE,1188,5581,7511,4201,7377,5,62,221,9,SUPPORT,200,0,BOTTOM,1188,6282,5797,7309,11530,3,25,412,10,SUPPORT,200,0,UTILITY,1188,5119,4343,3070,9651,11
0,1273124071,LA1_1273124071,12.12.450.4196,3115,100,95910,91113,10,25,114,1,SOLO,100,1,TOP,3115,21503,29259,33499,70914,11,50,48,2,NONE,100,1,JUNGLE,3115,17976,23874,30207,67627,28,29,99,3,SOLO,100,1,MIDDLE,3115,19624,23552,46160,29163,40,23,202,4,CARRY,100,1,BOTTOM,3115,22911,26324,47840,31776,50,200,9,5,SUPPORT,100,1,UTILITY,3115,13896,17394,19879,35569,93,121,82,6,SOLO,200,0,TOP,3115,17146,22781,42660,59594,23,41,120,7,NONE,200,0,JUNGLE,3115,17724,20692,20963,63400,31,62,238,8,SOLO,200,0,MIDDLE,3115,24004,29012,43724,46646,17,147,81,9,CARRY,200,0,BOTTOM,3115,18094,20764,57776,30197,20,55,43,10,SUPPORT,200,0,UTILITY,3115,14145,18854,26402,30185,30
0,3160622998,EUN1_3160622998,12.12.450.4196,2516,100,91406,85132,10,107,80,1,SOLO,100,1,TOP,2516,18324,23007,46422,42844,38,78,28,2,NONE,100,1,JUNGLE,2516,19111,22464,45194,40496,12,200,777,3,SOLO,100,1,MIDDLE,2516,23685,26100,55496,41411,46,55,147,4,CARRY,100,1,BOTTOM,2516,18774,25105,35496,28749,50,555,497,5,SUPPORT,100,1,UTILITY,2516,11512,16810,11284,34963,60,350,164,6,SOLO,200,0,TOP,2516,21268,23526,43636,68790,31,711,234,7,NONE,200,0,JUNGLE,2516,16538,19921,21008,60306,22,69,84,8,SOLO,200,0,MIDDLE,2516,14261,16855,36375,50514,2,89,29,9,CARRY,200,0,BOTTOM,2516,21879,21351,50796,35851,28,24,117,10,SUPPORT,200,0,UTILITY,2516,11186,15319,8325,27312,53
0,4355796134,NA1_4355796134,12.12.450.4196,1309,100,47384,39376,10,41,106,1,SOLO,100,1,TOP,1309,8370,10912,8935,14277,15,30,203,2,NONE,100,1,JUNGLE,1309,12492,10948,20147,14385,12,9,111,3,SUPPORT,100,1,UTILITY,1309,5557,6895,3215,11889,34,421,221,4,CARRY,100,1,BOTTOM,1309,10981,9176,16336,10365,2,235,84,5,SOLO,100,1,MIDDLE,1309,9984,10799,17165,14832,3,887,429,6,CARRY,200,0,BOTTOM,1309,9431,7606,13273,14907,12,131,245,7,NONE,200,0,JUNGLE,1309,7682,8617,7675,26128,8,117,80,8,SOLO,200,0,MIDDLE,1309,7661,8658,12668,13226,20,141,114,9,SOLO,200,0,TOP,1309,8148,9466,8980,17768,8,350,412,10,SUPPORT,200,0,UTILITY,1309,6454,6618,5550,13852,33
0,358694890,JP1_358694890,12.12.450.4196,1213,200,30798,49937,10,203,266,1,DUO,100,0,TOP,1213,6063,8935,12073,20262,21,103,887,2,NONE,100,0,JUNGLE,1213,7150,7184,8488,25218,7,76,777,3,DUO,100,0,MIDDLE,1213,5759,8323,8429,16739,16,141,429,4,CARRY,100,0,BOTTOM,1213,7305,6239,8746,16257,4,200,89,5,SUPPORT,100,0,UTILITY,1213,4521,4676,4998,14184,35,157,106,6,DUO,200,1,TOP,1213,7746,9835,10641,18096,18,114,104,7,NONE,200,1,JUNGLE,1213,14241,13071,23917,13003,20,221,127,8,SOLO,200,1,MIDDLE,1213,8191,9632,13501,12023,36,62,29,9,DUO,200,1,BOTTOM,1213,10344,9386,16385,13117,8,555,235,10,SOLO,200,1,UTILITY,1213,9415,8330,12105,8224,26
0,2544049130,BR1_2544049130,12.12.450.4196,2078,100,75354,72987,10,221,164,1,DUO,100,1,TOP,2078,16684,19768,31022,40620,24,887,234,2,NONE,100,1,JUNGLE,2078,16978,19140,33821,51286,27,350,4,3,DUO,100,1,MIDDLE,2078,17485,21060,24743,33375,52,62,21,4,CARRY,100,1,BOTTOM,2078,14343,16096,25422,30727,8,-1,267,5,SUPPORT,100,1,UTILITY,2078,9864,15541,14163,19822,36,117,39,6,SOLO,200,0,TOP,2078,15262,18246,29735,46559,13,111,76,7,NONE,200,0,JUNGLE,2078,12982,15548,19330,42960,3,41,112,8,SOLO,200,0,MIDDLE,2078,17540,19191,39691,24404,31,141,81,9,CARRY,200,0,BOTTOM,2078,16268,15149,28662,24975,8,200,22,10,SUPPORT,200,0,UTILITY,2078,10935,14460,22448,20062,76
0,5942634148,EUW1_5942634148,12.12.450.4196,1850,200,58347,63276,10,39,22,1,SUPPORT,100,0,UTILITY,1850,8894,13069,16493,17759,44,106,64,2,NONE,100,0,JUNGLE,1850,11163,13082,15114,34477,13,166,21,3,CARRY,100,0,BOTTOM,1850,16925,16067,28492,20253,15,62,83,4,SOLO,100,0,TOP,1850,11064,15355,18376,31683,7,8,61,5,SOLO,100,0,MIDDLE,1850,10301,12393,13543,19027,19,777,42,6,SOLO,200,1,MIDDLE,1850,17740,18005,35767,19840,3,350,114,7,SOLO,200,1,TOP,1850,12749,17079,18012,25733,6,111,221,8,CARRY,200,1,BOTTOM,1850,11822,13688,18294,27266,7,360,29,9,SUPPORT,200,1,UTILITY,1850,10152,11212,17972,21893,14,200,234,10,NONE,200,1,JUNGLE,1850,10813,13306,11750,29724,14
0,5997022473,KR_5997022473,12.12.450.4196,1623,200,52670,62049,10,103,27,1,DUO,100,0,TOP,1623,8879,12783,13451,26969,56,119,5,2,NONE,100,0,JUNGLE,1623,12310,11689,24352,34378,25,163,13,3,DUO,100,0,MIDDLE,1623,8777,11758,12841,24781,27,53,429,4,CARRY,100,0,BOTTOM,1623,15503,12118,22408,23667,25,41,117,5,SUPPORT,100,0,UTILITY,1623,7201,9679,8152,16269,42,7,79,6,SOLO,200,1,TOP,1623,14366,16544,27566,25469,48,4,131,7,NONE,200,1,JUNGLE,1623,12129,15662,16406,21171,7,555,157,8,SOLO,200,1,MIDDLE,1623,12794,14391,25901,26592,18,62,523,9,CARRY,200,1,BOTTOM,1623,14651,12402,26686,20984,17,711,888,10,SUPPORT,200,1,UTILITY,1623,8109,10655,11612,15363,31
0,1273360491,LA1_1273360491,12.12.450.4196,988,100,31808,24466,10,157,80,1,SUPPORT,100,1,TOP,988,5948,8105,16571,10756,9,106,62,2,SUPPORT,100,1,JUNGLE,988,5414,5851,4889,11318,8,23,16,3,SUPPORT,100,1,MIDDLE,988,5597,7708,4504,6431,20,166,236,4,DUO,100,1,BOTTOM,988,8801,7009,11133,6434,1,555,99,5,SUPPORT,100,1,UTILITY,988,6048,5484,9472,6707,37,117,36,6,SUPPORT,200,0,TOP,988,4675,6183,8185,19794,6,147,154,7,SUPPORT,200,0,JUNGLE,988,4927,4732,3721,14718,15,119,112,8,DUO,200,0,MIDDLE,988,6399,8110,7336,4895,12,200,221,9,SUPPORT,200,0,BOTTOM,988,4705,4440,4448,10511,2,777,111,10,SUPPORT,200,0,UTILITY,988,3760,3909,3979,11025,30
0,1268203596,LA1_1268203596,12.12.450.4196,2109,200,66790,69235,10,350,79,1,SOLO,100,0,TOP,2109,10681,15762,16064,30833,31,147,59,2,NONE,100,0,JUNGLE,2109,16199,16349,23598,40456,35,141,92,3,CARRY,100,0,MIDDLE,2109,18066,18638,25112,24875,22,39,81,4,SOLO,100,0,BOTTOM,2109,13286,15787,29556,22607,9,91,32,5,SUPPORT,100,0,UTILITY,2109,8558,9969,11250,28064,50,29,266,6,SOLO,200,1,TOP,2109,15619,19285,35342,39091,29,7,33,7,NONE,200,1,JUNGLE,2109,13612,18082,19430,32840,59,22,161,8,SUPPORT,200,1,UTILITY,2109,12130,14398,28455,19408,36,238,21,9,CARRY,200,1,BOTTOM,2109,14002,15326,21864,18367,12,39,142,10,SOLO,200,1,MIDDLE,2109,13872,16286,19762,17249,19
0,6011143102,KR_6011143102,12.12.450.4196,1721,100,63256,57862,10,429,114,1,SOLO,100,1,TOP,1721,14720,16057,24790,32012,15,200,163,2,NONE,100,1,JUNGLE,1721,14623,13294,22956,23777,27,7,157,3,SOLO,100,1,MIDDLE,1721,12881,15835,22580,27539,25,221,223,4,CARRY,100,1,BOTTOM,1721,10160,12369,13992,27521,24,41,235,5,SUPPORT,100,1,UTILITY,1721,10872,11463,14701,16655,35,429,79,6,SOLO,200,0,TOP,1721,11155,14012,21447,25861,33,888,113,7,NONE,200,0,JUNGLE,1721,11319,13454,17676,28958,41,64,234,8,SOLO,200,0,MIDDLE,1721,12020,13439,20484,28493,12,-1,119,9,CARRY,200,0,BOTTOM,1721,12982,12219,19983,17940,13,268,555,10,SUPPORT,200,0,UTILITY,1721,10386,9888,11275,20624,21
0,1196100809,LA2_1196100809,12.12.450.4196,1511,200,44660,52039,10,221,62,1,NONE,100,0,TOP,1511,10340,13206,16118,20164,8,141,876,2,NONE,100,0,JUNGLE,1511,10193,11368,15013,24019,22,38,777,3,SOLO,100,0,MIDDLE,1511,10738,14056,14947,21479,14,55,145,4,CARRY,100,0,BOTTOM,1511,7869,9611,6407,16709,2,875,350,5,SUPPORT,100,0,UTILITY,1511,5520,6916,4119,10155,10,200,2,6,SOLO,200,1,TOP,1511,8360,11977,9250,15058,8,81,107,7,NONE,200,1,JUNGLE,1511,12452,13158,18342,20787,17,114,245,8,SOLO,200,1,MIDDLE,1511,10404,13137,17083,23339,11,29,202,9,CARRY,200,1,BOTTOM,1511,12593,11355,22439,17049,21,64,26,10,SUPPORT,200,1,UTILITY,1511,8230,10723,4137,8997,24
0,1196605205,LA2_1196605205,12.12.450.4196,1510,200,38466,50694,10,25,157,1,DUO,100,0,MIDDLE,1510,9161,12177,15802,26715,15,166,84,2,DUO,100,0,TOP,1510,9096,10396,14272,25027,1,40,876,3,NONE,100,0,JUNGLE,1510,7589,10408,7591,21258,11,234,81,4,CARRY,100,0,BOTTOM,1510,6864,9339,6908,9991,1,41,555,5,SUPPORT,100,0,UTILITY,1510,5756,8366,2427,17479,6,22,2,6,SOLO,200,1,TOP,1510,9495,14082,15082,22352,11,55,30,7,NONE,200,1,JUNGLE,1510,10047,12540,14431,18720,8,11,777,8,SOLO,200,1,MIDDLE,1510,10833,12938,19347,19450,17,420,51,9,CARRY,200,1,BOTTOM,1510,10949,11686,11698,7995,13,360,143,10,SUPPORT,200,1,UTILITY,1510,9370,10585,13479,8063,18
0,2552816998,BR1_2552816998,12.12.450.4196,1804,100,66400,55845,10,350,86,1,DUO,100,1,TOP,1804,14196,17107,18121,25579,33,33,234,2,NONE,100,1,JUNGLE,1804,12934,14550,22487,32874,21,84,136,3,DUO,100,1,MIDDLE,1804,12865,15463,30338,22313,35,67,429,4,CARRY,100,1,BOTTOM,1804,16755,15514,22041,23000,15,141,555,5,SUPPORT,100,1,UTILITY,1804,9650,12040,11903,25675,41,38,62,6,SOLO,200,0,TOP,1804,15119,17574,28540,36107,19,81,91,7,NONE,200,0,JUNGLE,1804,10796,9726,22086,34793,7,24,99,8,SOLO,200,0,MIDDLE,1804,11018,14009,19377,12311,37,141,360,9,CARRY,200,0,BOTTOM,1804,12137,10711,23808,25979,9,64,79,10,SUPPORT,200,0,UTILITY,1804,6775,10033,7602,20470,33
0,5944704919,EUW1_5944704919,12.12.450.4196,1423,200,43558,55367,10,62,10,1,SOLO,100,0,TOP,1423,8516,10942,5616,18565,2,887,121,2,NONE,100,0,JUNGLE,1423,10225,9668,17643,24380,10,200,268,3,SOLO,100,0,MIDDLE,1423,11347,11893,20407,17605,16,38,29,4,CARRY,100,0,BOTTOM,1423,7106,6664,10425,18812,5,350,888,5,SUPPORT,100,0,UTILITY,1423,6364,8129,7674,16034,25,163,86,6,SOLO,200,1,TOP,1423,15479,16276,23521,15104,36,164,154,7,NONE,200,1,JUNGLE,1423,10026,12345,9274,24706,24,221,103,8,SOLO,200,1,MIDDLE,1423,10082,13985,11986,18416,17,76,96,9,SOLO,200,1,BOTTOM,1423,12136,10214,23645,16397,7,62,117,10,NONE,200,1,UTILITY,1423,7644,9054,4490,14145,26
0,4365356558,NA1_4365356558,12.12.450.4196,2038,100,71944,65517,10,141,84,1,SOLO,100,1,TOP,2038,16711,18587,31154,32961,2,200,62,2,NONE,100,1,JUNGLE,2038,16827,19212,35780,45256,25,888,7,3,SOLO,100,1,MIDDLE,2038,13981,15998,26952,32567,30,53,221,4,CARRY,100,1,BOTTOM,2038,14427,15223,24787,29672,6,35,117,5,SUPPORT,100,1,UTILITY,2038,9998,14012,6304,19512,33,154,85,6,SOLO,200,0,TOP,2038,14715,18160,34820,29213,26,360,121,7,NONE,200,0,JUNGLE,2038,14764,14896,27434,40661,11,104,157,8,SOLO,200,0,MIDDLE,2038,10599,14317,16750,33818,22,107,81,9,CARRY,200,0,BOTTOM,2038,15844,17096,44362,28269,12,122,555,10,SUPPORT,200,0,UTILITY,2038,9595,10637,6638,24932,21
0,2545411526,BR1_2545411526,12.12.450.4196,1939,100,68258,61493,10,120,887,1,SOLO,100,1,TOP,1939,13869,18375,15350,31124,7,-1,141,2,NONE,100,1,JUNGLE,1939,14262,17350,18941,43622,18,64,246,3,SOLO,100,1,MIDDLE,1939,12196,14143,17006,23883,22,157,429,4,CARRY,100,1,BOTTOM,1939,16579,14301,23850,23172,20,17,267,5,SUPPORT,100,1,UTILITY,1939,11352,13566,11625,10585,24,157,166,6,SOLO,200,0,TOP,1939,11663,14551,10509,12710,0,200,107,7,NONE,200,0,JUNGLE,1939,17284,15498,37858,30199,11,350,517,8,SOLO,200,0,MIDDLE,1939,12911,15807,21548,33238,22,266,236,9,CARRY,200,0,BOTTOM,1939,12196,12635,19133,19024,3,131,117,10,SUPPORT,200,0,UTILITY,1939,7439,11746,6123,14802,39
